Date,Time,Adj Vol,Open,High,Low,Close
2011-04-06,16:15:00,7283.0,18.2,18.65,18.0,18.3
2011-04-05,16:15:00,17641.0,19.0,19.1,18.3,18.5
2011-04-04,16:15:00,6565.0,18.9,19.15,18.65,18.7
2011-04-01,16:15:00,9101.0,19.05,19.3,18.55,19.0
2011-03-31,16:15:00,6841.0,19.3,19.55,19.15,19.3
2011-03-30,16:15:00,6263.0,19.35,19.55,19.1,19.25
2011-03-29,16:15:00,7064.0,20.2,20.6,19.55,19.55
2011-03-28,16:15:00,7768.0,19.8,20.4,19.55,20.3
2011-03-25,16:15:00,12502.0,19.85,20.0,19.4,19.8
2011-03-24,16:15:00,15214.0,20.15,20.35,19.55,19.9
2011-03-23,16:15:00,13992.0,21.7,22.1,20.45,20.5
2011-03-22,16:15:00,10567.0,21.6,21.75,21.25,21.5
2011-03-21,16:15:00,17086.0,22.4,22.5,21.5,21.6
2011-03-18,16:15:00,17548.0,23.55,23.8,22.95,23.35
2011-03-17,16:15:00,20332.0,24.0,24.45,23.45,24.15
2011-03-16,16:15:00,57234.0,23.1,26.0,22.9,24.9
2011-03-15,16:15:00,60308.0,24.0,26.15,22.65,23.4
2011-03-14,16:15:00,32679.0,22.55,22.85,21.6,22.25
2011-03-11,16:15:00,46087.0,23.0,23.0,21.2,22.0
2011-03-10,16:15:00,32495.0,22.05,22.7,21.4,22.65
2011-03-09,16:15:00,21767.0,20.3,22.2,20.3,21.75
2011-03-08,16:15:00,14639.0,20.9,21.5,20.15,20.4
2011-03-07,16:15:00,15530.0,20.15,21.65,19.65,21.05
2011-03-04,16:15:00,16414.0,19.65,20.85,19.45,20.05
2011-03-03,16:15:00,17229.0,20.3,20.35,19.65,19.7
2011-03-02,16:15:00,14045.0,21.05,21.3,20.2,21.1
2011-03-01,16:15:00,21486.0,19.1,21.2,19.0,21.2
2011-02-28,16:15:00,14770.0,20.05,20.05,19.15,19.15
2011-02-25,16:15:00,18078.0,21.3,21.55,20.05,20.15
2011-02-24,16:15:00,21689.0,22.4,22.65,21.5,21.85
2011-02-23,16:15:00,31072.0,20.8,22.75,20.6,22.25
2011-02-22,16:15:00,29897.0,19.3,21.2,19.3,21.15
2011-02-18,16:15:00,8614.0,18.45,18.8,18.35,18.6
2011-02-17,16:15:00,12517.0,18.1,18.55,18.1,18.45
2011-02-16,16:15:00,16333.0,17.8,18.4,17.6,18.3
2011-02-15,16:15:00,29123.0,17.95,18.05,16.35,18.05
2011-02-14,16:15:00,14319.0,16.6,18.1,16.3,17.8
2011-02-11,16:15:00,23422.0,17.1,18.45,16.4,17.95
2011-02-10,16:15:00,20898.0,18.6,18.7,16.8,18.25
2011-02-09,16:46:00,16981.0,18.45,18.65,16.75,18.25
2011-02-08,16:15:00,11069.0,17.0,17.25,16.65,16.8
2011-02-07,16:15:00,9260.0,17.15,17.15,16.7,16.95
2011-02-04,16:15:00,11995.0,17.5,17.75,17.1,17.25
2011-02-03,16:15:00,8894.0,18.25,18.5,17.55,17.7
2011-02-02,16:15:00,11483.0,17.95,18.35,17.6,18.05
2011-02-01,16:15:00,11298.0,18.75,18.75,17.7,17.95
2011-01-31,16:15:00,15189.0,18.85,19.25,18.55,19.1
2011-01-28,16:15:00,27341.0,17.3,19.4,17.0,19.35
2011-01-27,16:15:00,10058.0,17.45,17.8,17.2,17.2
2011-01-26,16:15:00,10848.0,17.95,18.2,17.5,17.55
2011-01-25,16:15:00,12012.0,18.6,19.0,18.15,18.2
2011-01-24,16:15:00,10380.0,18.85,19.05,18.35,18.4
2011-01-21,16:15:00,12378.0,18.4,19.1,18.05,18.85
2011-01-20,16:15:00,20967.0,19.0,19.45,18.55,18.65
2011-01-19,16:15:00,20981.0,18.0,19.2,17.85,18.7
2011-01-18,16:15:00,20755.0,18.5,18.75,15.95,17.8
2011-01-14,16:15:00,23841.0,17.3,19.6,16.25,18.35
2011-01-13,16:15:00,15023.0,17.0,19.7,16.95,19.25
2011-01-12,16:15:00,17713.0,17.7,20.05,17.1,19.4
2011-01-11,16:15:00,15774.0,18.45,20.85,17.95,20.35
2011-01-10,16:15:00,8068.0,19.1,19.5,18.5,18.65
2011-01-07,16:15:00,10301.0,18.6,19.4,18.2,18.7
2011-01-06,16:15:00,9256.0,18.55,19.0,18.4,18.65
2011-01-05,16:15:00,6840.0,19.15,19.45,18.55,18.7
2011-01-04,16:15:00,7869.0,19.15,19.75,18.85,19.1
2011-01-03,16:15:00,6462.0,19.4,19.4,18.95,19.3
2010-12-31,16:15:00,4723.0,20.2,20.25,19.7,19.75
2010-12-30,16:15:00,6140.0,20.3,20.35,19.95,20.1
2010-12-29,16:15:00,4491.0,20.5,20.55,20.15,20.2
2010-12-28,16:15:00,3135.0,20.4,20.75,20.25,20.55
2010-12-27,16:15:00,6894.0,19.95,20.6,19.95,20.4
2010-12-23,16:15:00,5135.0,19.4,20.25,19.3,19.8
2010-12-22,16:15:00,8153.0,19.2,19.4,19.1,19.15
2010-12-21,16:15:00,13222.0,19.2,19.5,16.4,19.2
2010-12-20,16:15:00,13415.0,19.9,20.25,16.5,19.6
2010-12-17,16:16:00,15929.0,20.5,20.6,17.15,20.2
2010-12-16,16:16:00,17360.0,18.85,21.0,18.25,20.45
2010-12-15,16:16:00,15171.0,18.65,20.95,18.2,20.8
2010-12-14,16:16:00,5563.0,18.25,18.75,18.1,18.75
2010-12-13,16:15:00,9101.0,17.95,18.35,17.85,18.3
2010-12-10,16:15:00,8902.0,17.9,18.15,17.8,18.1
2010-12-09,16:15:00,6204.0,17.85,18.35,17.75,18.0
2010-12-08,16:15:00,8040.0,18.5,18.95,18.1,18.2
2010-12-07,16:15:00,9312.0,18.0,18.65,17.75,18.6
2010-12-06,16:15:00,6007.0,18.95,19.2,18.55,18.6
2010-12-03,16:15:00,10146.0,20.25,20.25,18.9,19.05
2010-12-02,16:15:00,10116.0,21.5,21.6,19.8,19.85
2010-12-01,16:15:00,9221.0,21.95,21.95,21.4,21.85
2010-11-30,16:15:00,15714.0,22.35,23.35,21.95,23.2
2010-11-29,16:15:00,18892.0,21.4,22.4,21.2,21.45
2010-11-26,13:15:00,8399.0,20.35,21.3,20.05,21.25
2010-11-24,16:15:00,10186.0,20.2,20.25,19.75,19.8
2010-11-23,16:15:00,16761.0,20.85,21.25,20.5,20.7
2010-11-22,16:15:00,12771.0,20.85,21.0,19.75,19.8
2010-11-19,16:15:00,11209.0,20.95,21.6,20.4,20.5
2010-11-18,16:15:00,13399.0,21.45,21.45,20.7,20.7
2010-11-17,16:15:00,12193.0,22.5,22.7,21.8,22.3
2010-11-16,16:15:00,30790.0,22.2,23.4,20.6,22.75
2010-11-15,16:15:00,17787.0,21.6,22.0,19.1,21.9
2010-11-12,16:15:00,23734.0,21.5,22.35,19.25,22.2
2010-11-11,16:15:00,13440.0,21.45,21.55,18.9,21.0
2010-11-10,16:15:00,19120.0,21.1,21.7,18.6,20.9
2010-11-09,16:15:00,8679.0,18.45,19.4,18.25,18.9
2010-11-08,16:15:00,6470.0,18.85,19.45,18.65,18.7
2010-11-05,16:15:00,12348.0,18.5,18.8,18.25,18.55
2010-11-04,16:15:00,9746.0,19.15,19.15,18.45,18.5
2010-11-03,16:15:00,15675.0,21.1,21.65,19.7,19.8
2010-11-02,16:15:00,7784.0,21.35,21.45,20.95,21.0
2010-11-01,16:15:00,11094.0,21.5,22.2,21.2,21.55
2010-10-29,16:15:00,4686.0,21.75,22.05,21.6,21.75
2010-10-28,16:15:00,6060.0,21.45,22.15,21.3,21.75
2010-10-27,16:15:00,11350.0,21.85,22.85,21.75,21.85
2010-10-26,16:15:00,13000.0,21.4,21.6,21.15,21.4
2010-10-25,16:15:00,7474.0,20.75,21.1,20.35,20.95
2010-10-22,16:15:00,9563.0,21.9,21.95,21.05,21.1
2010-10-21,16:15:00,9338.0,22.45,22.9,21.85,22.0
2010-10-20,16:15:00,10228.0,23.7,23.85,22.55,22.6
2010-10-19,16:15:00,20157.0,23.95,24.3,19.95,23.8
2010-10-18,16:15:00,9001.0,24.05,24.3,19.7,23.25
2010-10-15,16:15:00,10717.0,23.85,24.9,21.1,24.0
2010-10-14,16:15:00,9141.0,23.7,24.75,20.8,24.2
2010-10-13,16:15:00,12095.0,23.9,23.95,20.0,23.5
2010-10-12,16:15:00,5650.0,21.65,22.05,20.4,20.65
2010-10-11,16:15:00,5036.0,21.85,21.85,21.25,21.3
2010-10-08,16:15:00,6800.0,22.95,23.25,21.85,22.0
2010-10-07,16:15:00,5637.0,23.1,23.75,22.9,22.95
2010-10-06,16:15:00,5368.0,23.55,23.9,23.2,23.25
2010-10-05,16:15:00,7366.0,24.7,24.8,23.6,23.65
2010-10-04,16:15:00,4489.0,25.0,25.6,24.75,25.15
2010-10-01,16:15:00,5167.0,24.9,25.4,24.75,24.75
2010-09-30,16:15:00,8779.0,24.4,25.75,24.15,25.45
2010-09-29,16:15:00,6702.0,24.45,24.9,24.3,24.7
2010-09-28,16:15:00,6616.0,24.25,25.15,24.05,24.3
2010-09-27,16:15:00,5204.0,24.2,24.45,23.95,24.35
2010-09-24,16:15:00,4600.0,25.05,25.1,24.2,24.25
2010-09-23,16:15:00,5486.0,25.65,26.05,25.05,25.8
2010-09-22,16:15:00,5402.0,24.65,25.15,24.2,25.0
2010-09-21,16:15:00,8210.0,24.35,24.7,24.05,24.45
2010-09-20,16:15:00,7650.0,24.9,25.05,24.3,24.3
2010-09-17,16:15:00,6443.0,25.05,25.6,25.0,25.05
2010-09-16,16:15:00,6526.0,25.35,25.85,25.05,25.05
2010-09-15,16:15:00,8018.0,25.9,26.15,25.15,25.2
2010-09-14,16:15:00,10285.0,25.75,26.0,21.35,25.65
2010-09-13,16:15:00,9439.0,26.4,26.45,21.6,25.65
2010-09-10,16:15:00,9417.0,23.5,27.55,23.1,26.95
2010-09-09,16:15:00,12688.0,27.05,27.6,23.2,27.55
2010-09-08,16:15:00,5717.0,28.55,28.55,23.85,27.8
2010-09-07,16:15:00,5063.0,24.0,24.75,23.85,24.45
2010-09-03,16:15:00,7020.0,24.45,24.55,23.55,23.55
2010-09-02,16:15:00,4952.0,25.8,25.95,24.95,25.0
2010-09-01,16:15:00,6666.0,27.25,27.3,25.8,25.8
2010-08-31,16:15:00,5269.0,28.55,29.0,27.9,27.95
2010-08-30,16:15:00,4664.0,27.7,28.65,27.2,28.45
2010-08-27,16:15:00,5352.0,29.1,29.95,27.45,27.55
2010-08-26,16:15:00,6892.0,28.9,29.9,28.5,29.6
2010-08-25,16:15:00,7210.0,30.35,30.9,29.0,29.15
2010-08-24,16:15:00,7019.0,30.15,31.05,29.45,29.8
2010-08-23,16:15:00,6014.0,29.15,29.15,28.55,29.0
2010-08-20,16:15:00,5339.0,30.05,30.45,29.4,29.6
2010-08-19,16:15:00,6131.0,28.9,30.4,28.7,29.9
2010-08-18,16:15:00,6015.0,29.1,29.4,28.5,29.0
2010-08-17,16:15:00,10691.0,29.6,29.7,24.15,29.4
2010-08-16,16:15:00,6193.0,31.05,31.05,25.95,30.3
2010-08-13,16:15:00,6791.0,30.05,30.8,26.15,30.65
2010-08-12,16:15:00,8146.0,30.5,30.55,25.7,30.0
2010-08-11,16:15:00,9669.0,28.8,29.6,25.05,29.55
2010-08-10,16:15:00,4950.0,23.85,24.3,23.05,23.2
2010-08-09,16:15:00,3688.0,23.45,23.75,23.05,23.1
2010-08-06,16:15:00,4656.0,24.7,25.15,23.6,23.7
2010-08-05,16:15:00,3398.0,24.1,24.5,23.75,23.8
2010-08-04,16:15:00,3390.0,24.05,24.3,23.65,23.75
2010-08-03,16:15:00,2816.0,23.85,24.75,23.85,24.1
2010-08-02,16:15:00,3302.0,24.75,24.95,23.8,23.85
2010-07-30,16:15:00,4453.0,26.85,26.85,25.35,25.45
2010-07-29,16:15:00,4584.0,25.2,26.6,24.9,25.8
2010-07-28,16:15:00,4020.0,26.1,26.2,25.55,25.7
2010-07-27,16:15:00,4806.0,25.1,26.05,24.95,25.45
2010-07-26,16:15:00,4410.0,26.6,26.85,25.55,25.55
2010-07-23,16:15:00,4219.0,27.3,27.7,26.55,26.6
2010-07-22,16:15:00,4922.0,27.7,27.8,26.75,27.3
2010-07-21,16:15:00,6325.0,27.95,29.4,27.9,28.85
2010-07-20,16:15:00,13782.0,27.6,31.05,24.55,28.45
2010-07-19,16:15:00,9005.0,30.5,30.85,26.25,30.25
2010-07-16,16:15:00,8160.0,29.65,31.3,28.15,30.55
2010-07-15,16:15:00,6946.0,28.95,30.6,26.5,29.25
2010-07-14,16:15:00,6984.0,28.4,29.6,26.1,29.05
2010-07-13,16:15:00,2835.0,25.2,25.85,24.85,25.85
2010-07-12,16:15:00,4452.0,26.6,26.85,25.8,25.85
2010-07-09,16:15:00,3500.0,27.25,27.35,26.3,26.55
2010-07-08,16:15:00,4864.0,27.05,27.95,26.75,27.05
2010-07-07,16:15:00,6162.0,29.55,29.55,27.55,27.65
2010-07-06,16:15:00,5265.0,30.1,31.05,28.85,29.8
2010-07-02,16:15:00,4516.0,32.4,32.95,31.4,32.05
2010-07-01,16:15:00,7355.0,33.6,35.9,33.0,33.35
2010-06-30,16:15:00,5638.0,33.7,34.1,32.0,33.9
2010-06-29,16:15:00,9765.0,31.65,34.5,31.65,33.5
2010-06-28,16:15:00,3435.0,29.45,30.65,29.4,30.15
2010-06-25,16:15:00,4575.0,30.45,31.0,29.7,29.75
2010-06-24,16:15:00,5503.0,29.0,31.0,28.9,30.65
2010-06-23,16:15:00,5120.0,28.3,29.85,28.05,28.8
2010-06-22,16:15:00,5321.0,27.1,28.7,27.0,28.4
2010-06-21,16:15:00,4449.0,25.75,27.45,25.6,27.1
2010-06-18,16:15:00,5540.0,27.25,27.35,26.35,26.85
2010-06-17,16:15:00,8149.0,27.25,28.6,27.2,27.25
2010-06-16,16:15:00,4895.0,28.7,28.8,27.8,27.8
2010-06-15,16:15:00,9103.0,29.55,29.8,25.7,28.5
2010-06-14,16:15:00,8473.0,30.0,30.3,27.4,30.25
2010-06-11,16:15:00,4729.0,32.25,32.25,29.3,30.85
2010-06-10,16:15:00,7769.0,31.85,32.15,30.35,31.5
2010-06-09,16:15:00,8865.0,32.2,33.5,31.0,33.3
2010-06-08,16:15:00,5526.0,34.85,35.7,33.1,33.45
2010-06-07,16:15:00,5057.0,32.85,35.6,32.7,35.45
2010-06-04,16:15:00,6092.0,31.7,34.1,30.8,33.55
2010-06-03,16:15:00,4335.0,29.5,30.2,28.85,29.6
2010-06-02,16:15:00,5082.0,31.5,31.85,29.8,29.85
2010-06-01,16:15:00,4324.0,31.05,32.55,30.0,32.55
2010-05-28,16:15:00,6133.0,29.45,30.65,29.25,30.4
2010-05-27,16:15:00,5443.0,30.2,30.6,29.4,29.65
2010-05-26,16:15:00,7842.0,31.9,33.0,30.2,32.8
2010-05-25,16:15:00,9092.0,37.7,38.0,33.2,33.75
2010-05-24,16:15:00,6947.0,35.65,35.65,33.65,35.1
2010-05-21,16:15:00,11168.0,37.6,38.2,33.9,35.75
2010-05-20,16:15:00,19937.0,34.6,37.5,33.95,35.95
2010-05-19,16:15:00,15658.0,31.75,32.9,30.2,31.7
2010-05-18,16:15:00,16062.0,27.0,32.8,26.85,31.0
2010-05-17,16:15:00,12373.0,28.0,32.4,27.9,29.0
2010-05-14,16:15:00,15747.0,27.45,30.85,26.85,28.7
2010-05-13,16:15:00,7599.0,25.3,26.4,24.25,26.4
2010-05-12,16:15:00,8970.0,26.55,26.6,24.7,25.8
2010-05-11,16:15:00,6729.0,28.75,28.75,25.9,27.1
2010-05-10,16:15:00,9886.0,26.7,28.1,25.0,27.45
2010-05-07,16:15:00,18740.0,29.4,34.8,28.0,32.9
2010-05-06,16:15:00,22081.0,24.85,35.1,24.05,29.25
2010-05-05,16:15:00,10635.0,24.0,25.4,23.05,24.15
2010-05-04,16:15:00,13164.0,21.5,23.6,21.5,23.0
2010-05-03,16:15:00,5281.0,21.4,21.4,20.4,20.55
2010-04-30,16:15:00,7242.0,19.8,21.9,19.7,21.6
2010-04-29,16:15:00,6131.0,20.15,20.35,19.5,19.65
2010-04-28,16:15:00,9701.0,20.55,21.55,20.25,20.8
2010-04-27,16:15:00,15830.0,19.25,21.2,18.8,21.05
2010-04-26,16:15:00,4032.0,18.45,18.9,18.35,18.75
2010-04-23,16:15:00,3913.0,18.5,18.85,18.3,18.5
2010-04-22,16:15:00,8164.0,19.2,19.65,18.55,18.7
2010-04-21,16:15:00,6576.0,18.65,19.1,18.0,18.7
2010-04-20,16:15:00,12654.0,19.35,19.35,16.1,18.6
2010-04-19,16:15:00,10273.0,20.25,20.5,17.55,19.45
2010-04-16,16:15:00,14013.0,19.55,20.8,16.85,19.9
2010-04-15,16:15:00,4435.0,19.3,19.45,16.55,19.25
2010-04-14,16:15:00,8137.0,19.55,19.6,16.65,19.25
2010-04-13,16:15:00,3562.0,17.15,17.6,17.1,17.15
2010-04-12,16:15:00,2745.0,17.25,17.35,16.95,17.1
2010-04-09,16:15:00,4909.0,17.4,17.7,17.15,17.2
2010-04-08,16:15:00,7147.0,17.95,18.65,17.45,17.45
2010-04-07,16:24:00,4722.0,17.6,18.1,17.4,17.9
2010-04-06,16:15:00,3235.0,18.0,18.3,17.35,17.4
2010-04-05,16:15:00,2853.0,18.4,18.8,17.95,17.95
2010-04-01,16:15:00,3813.0,18.8,19.2,18.15,18.8
2010-03-31,16:15:00,4159.0,19.45,19.45,18.85,18.95
2010-03-30,16:15:00,3270.0,19.5,19.8,19.05,19.15
2010-03-29,16:15:00,2232.0,19.75,19.85,19.45,19.5
2010-03-26,16:15:00,4484.0,20.05,20.35,19.7,19.9
2010-03-25,16:15:00,4095.0,19.6,20.15,19.2,20.1
2010-03-24,16:15:00,3458.0,19.7,20.15,19.65,19.9
2010-03-23,16:15:00,2618.0,19.85,20.0,19.35,19.45
2010-03-22,16:15:00,3874.0,20.6,20.8,19.75,19.85
2010-03-19,16:15:00,6987.0,19.75,20.55,19.7,20.15
2010-03-18,16:15:00,4128.0,19.9,20.25,19.75,19.8
2010-03-17,16:15:00,3925.0,20.7,20.7,20.0,20.1
2010-03-16,16:15:00,7911.0,21.45,21.5,17.4,20.85
2010-03-15,16:15:00,4549.0,21.65,21.9,18.1,21.55
2010-03-12,16:15:00,3788.0,21.25,21.85,18.25,21.45
2010-03-11,16:15:00,7382.0,21.55,22.0,18.6,21.55
2010-03-10,16:15:00,5068.0,21.25,21.5,18.2,21.4
2010-03-09,16:15:00,3085.0,18.6,18.9,18.25,18.5
2010-03-08,16:15:00,3113.0,18.4,18.6,18.15,18.35
2010-03-05,16:15:00,4861.0,19.45,19.55,18.45,18.65
2010-03-04,16:18:00,2223.0,19.55,20.05,19.5,19.6
2010-03-03,16:15:00,2506.0,19.6,20.05,19.55,19.6
2010-03-02,16:15:00,4057.0,19.9,20.1,19.7,19.8
2010-03-01,16:15:00,3072.0,20.25,20.35,19.75,20.0
2010-02-26,16:16:00,4495.0,21.0,21.3,20.35,20.35
2010-02-25,16:15:00,3705.0,22.1,22.55,20.9,20.95
2010-02-24,16:17:00,2899.0,21.6,21.65,21.05,21.1
2010-02-23,16:15:00,4456.0,21.2,22.35,21.1,21.6
2010-02-22,16:15:00,3726.0,21.25,21.75,20.9,20.95
2010-02-19,16:15:00,2849.0,22.2,22.25,21.3,21.35
2010-02-18,16:15:00,4085.0,23.0,23.05,21.8,21.8
2010-02-17,16:15:00,3875.0,23.5,23.5,22.7,22.75
2010-02-16,16:15:00,9379.0,24.25,24.3,22.6,23.55
2010-02-12,16:15:00,4521.0,25.8,25.85,24.55,24.9
2010-02-11,16:15:00,4831.0,25.6,26.25,24.2,24.9
2010-02-10,16:15:00,4796.0,25.65,26.45,25.2,25.5
2010-02-09,16:16:00,9240.0,25.7,26.25,24.95,25.5
2010-02-08,16:15:00,3241.0,25.6,26.8,25.4,26.4
2010-02-05,16:15:00,6920.0,25.15,28.0,24.9,26.1
2010-02-04,16:15:00,5125.0,22.8,25.7,22.8,25.6
2010-02-03,16:15:00,2465.0,22.35,22.55,21.85,22.15
2010-02-02,16:15:00,2175.0,22.95,23.0,21.9,22.1
2010-02-01,16:15:00,2998.0,23.6,23.85,23.0,23.05
2010-01-29,16:15:00,7419.0,23.6,24.95,23.2,24.6
2010-01-28,16:15:00,4899.0,23.65,24.9,23.5,23.95
2010-01-27,16:15:00,5758.0,24.55,25.4,23.65,23.7
2010-01-26,16:23:00,4508.0,24.8,24.9,23.55,24.55
2010-01-25,16:15:00,10692.0,24.25,24.85,23.9,24.35
2010-01-22,16:15:00,6684.0,22.95,25.05,22.6,24.75
2010-01-21,16:38:00,6041.0,21.35,22.8,21.0,22.65
2010-01-20,16:15:00,2939.0,21.9,22.5,21.35,21.4
2010-01-19,16:15:00,8777.0,22.5,22.5,17.85,21.5
2010-01-15,16:15:00,6422.0,22.15,23.05,19.2,22.5
2010-01-14,16:15:00,3572.0,22.45,22.55,18.95,21.9
2010-01-13,16:15:00,4983.0,22.65,23.2,19.35,22.55
2010-01-12,16:15:00,5232.0,22.6,23.45,19.85,22.8
2010-01-11,16:15:00,1942.0,19.75,20.0,19.5,19.5
2010-01-08,16:15:00,3402.0,20.65,20.7,19.85,19.9
2010-01-07,16:15:00,2795.0,21.0,21.25,20.4,20.4
2010-01-06,16:15:00,2962.0,21.65,21.65,20.8,20.8
2010-01-05,16:15:00,3391.0,22.15,22.3,21.5,21.55
2010-01-04,16:15:00,3861.0,22.5,22.5,22.05,22.1
2009-12-31,16:15:00,1583.0,22.35,23.3,22.2,22.95
2009-12-30,16:39:00,1807.0,22.3,22.75,22.2,22.35
2009-12-29,16:15:00,1491.0,21.9,22.15,21.65,22.0
2009-12-28,16:15:00,1135.0,21.8,22.45,21.65,21.85
2009-12-24,13:15:00,755.0,22.3,22.35,22.1,22.1
2009-12-23,16:15:00,795.0,22.6,22.7,22.25,22.4
2009-12-22,16:15:00,2311.0,23.0,23.15,22.6,22.65
2009-12-21,16:15:00,950.0,23.5,23.7,23.25,23.25
2009-12-18,16:15:00,1575.0,24.2,24.6,24.0,24.1
2009-12-17,16:16:00,1722.0,24.65,24.75,24.25,24.45
2009-12-16,16:15:00,2417.0,24.9,24.95,24.0,24.1
2009-12-15,16:34:00,4189.0,26.0,26.3,21.0,25.25
2009-12-14,16:15:00,3054.0,25.75,26.05,21.1,25.5
2009-12-11,16:15:00,2546.0,25.85,26.2,22.1,25.95
2009-12-10,16:15:00,1783.0,26.15,26.35,22.5,26.0
2009-12-09,16:15:00,3040.0,23.45,26.75,23.1,26.4
2009-12-08,16:15:00,1683.0,23.2,23.6,23.0,23.5
2009-12-07,16:22:00,1529.0,22.7,22.75,22.25,22.5
2009-12-04,16:15:00,1704.0,22.4,23.3,22.0,22.6
2009-12-03,16:15:00,1735.0,22.5,23.35,22.25,23.25
2009-12-02,16:15:00,1772.0,23.15,23.25,22.55,22.7
2009-12-01,16:15:00,1888.0,23.4,23.45,22.95,23.05
2009-11-30,16:16:00,3107.0,23.95,24.55,23.8,24.1
2009-11-27,13:15:00,2665.0,24.6,25.0,23.25,24.05
2009-11-25,16:15:00,2288.0,22.55,22.95,22.25,22.35
2009-11-24,16:17:00,2220.0,22.9,23.5,22.6,22.65
2009-11-23,16:15:00,3860.0,23.6,23.7,22.8,22.85
2009-11-20,16:15:00,2557.0,25.15,25.45,24.15,24.2
2009-11-19,16:15:00,3721.0,24.85,25.8,24.7,24.75
2009-11-18,16:18:00,1960.0,25.2,25.35,24.4,24.4
2009-11-17,16:15:00,4003.0,25.6,25.8,22.55,25.3
2009-11-16,16:15:00,3991.0,25.5,25.6,23.25,25.4
2009-11-13,16:21:00,3877.0,26.0,26.6,24.15,24.25
2009-11-12,16:15:00,4440.0,25.2,26.25,23.65,26.15
2009-11-11,16:15:00,4161.0,24.55,25.45,23.15,25.05
2009-11-10,16:15:00,1906.0,23.65,23.8,22.95,23.6
2009-11-09,16:16:00,2750.0,24.55,24.55,23.5,23.5
2009-11-06,16:15:00,1455.0,26.45,26.6,25.05,25.05
2009-11-05,16:15:00,1809.0,27.4,27.4,25.85,25.9
2009-11-04,16:15:00,2741.0,27.8,28.0,26.9,27.55
2009-11-03,16:15:00,2152.0,28.4,28.8,27.7,28.1
2009-11-02,16:22:00,3225.0,27.8,30.0,26.65,28.0
2009-10-30,16:15:00,6029.0,25.25,28.7,25.1,27.85
2009-10-29,16:15:00,3386.0,26.35,26.35,25.0,25.05
2009-10-28,16:15:00,3933.0,24.85,26.85,24.75,26.65
2009-10-27,16:15:00,2307.0,24.6,25.15,24.4,24.65
2009-10-26,16:15:00,1697.0,24.0,25.15,23.5,24.5
2009-10-23,16:15:00,1755.0,23.65,24.35,23.4,24.05
2009-10-22,16:15:00,1758.0,24.6,25.25,23.6,23.6
2009-10-21,16:17:00,3242.0,24.55,25.05,23.85,24.55
2009-10-20,16:15:00,4191.0,24.5,25.0,21.15,24.5
2009-10-19,16:15:00,2703.0,25.2,25.25,21.4,24.55
2009-10-16,16:15:00,4029.0,25.2,25.6,22.15,25.25
2009-10-15,16:15:00,2951.0,23.95,25.6,22.5,24.85
2009-10-14,16:15:00,4009.0,25.25,25.4,22.85,25.25
2009-10-13,16:15:00,6860.0,24.05,25.1,23.5,23.55
2009-10-12,16:15:00,1068.0,24.3,24.3,23.7,24.05
2009-10-09,16:15:00,3192.0,25.45,25.45,24.5,24.55
2009-10-08,16:15:00,2291.0,25.4,25.4,24.85,25.05
2009-10-07,16:15:00,1131.0,26.15,26.15,25.4,25.4
2009-10-06,16:15:00,1040.0,26.3,26.35,25.45,25.95
2009-10-05,16:15:00,813.0,27.8,28.05,26.65,26.8
2009-10-02,16:21:00,1978.0,28.2,28.8,27.55,27.85
2009-10-01,16:15:00,2149.0,26.35,28.1,26.35,27.8
2009-09-30,16:40:00,1596.0,25.75,26.85,25.45,26.3
2009-09-29,16:25:00,2304.0,26.0,26.15,25.6,25.9
2009-09-28,16:20:00,1578.0,26.9,26.95,25.85,25.85
2009-09-25,16:24:00,1660.0,26.85,27.5,26.7,26.95
2009-09-24,16:15:00,2886.0,26.1,27.6,26.1,26.95
2009-09-23,16:20:00,3069.0,26.15,26.55,25.15,26.35
2009-09-22,16:16:00,1197.0,26.7,26.7,25.85,26.05
2009-09-21,16:15:00,1289.0,27.1,27.35,26.6,26.7
2009-09-18,16:22:00,2447.0,26.05,26.9,26.0,26.75
2009-09-17,16:23:00,3974.0,26.15,26.5,25.85,26.1
2009-09-16,16:15:00,2159.0,26.95,27.0,26.0,26.05
2009-09-15,16:36:00,4001.0,26.9,27.35,23.3,27.15
2009-09-14,16:17:00,3839.0,24.95,28.2,23.8,23.85
2009-09-11,16:18:00,4998.0,27.35,27.95,24.05,27.7
2009-09-10,16:19:00,5461.0,28.6,28.6,24.55,27.3
2009-09-09,16:26:00,3814.0,26.7,29.45,25.65,28.6
2009-09-08,16:15:00,2957.0,27.2,27.25,26.6,26.7
2009-09-04,16:15:00,961.0,28.95,29.0,27.5,27.6
2009-09-03,16:29:00,2045.0,30.45,30.45,28.65,29.1
2009-09-02,16:15:00,2049.0,30.05,30.6,29.95,30.45
2009-09-01,16:31:00,1989.0,28.6,30.35,28.25,30.0
2009-08-31,16:15:00,1334.0,28.5,29.1,28.45,28.5
2009-08-28,16:20:00,1779.0,27.4,28.25,27.2,28.05
2009-08-27,16:34:00,1151.0,28.3,29.0,27.65,27.8
2009-08-26,16:15:00,2258.0,27.9,28.6,27.9,28.3
2009-08-25,16:15:00,3156.0,27.3,28.4,27.15,27.75
2009-08-24,16:15:00,880.0,27.35,27.5,26.95,27.4
2009-08-21,16:19:00,1047.0,27.55,27.6,27.15,27.35
2009-08-20,16:15:00,1149.0,28.3,28.3,27.7,27.8
